source_id,source_name,author,title,description,url,urlToImage,publishedAt,content
abc-news,ABC News,Phoebe Natanson,"8 people, including a teen boy, investigated for disco stampede deaths: Prosecutors",A teenager and seven other people are being investigated in the stampede deaths.,https://abcnews.go.com/International/people-including-teenage-boy-investigated-italian-disco-stampede/story?id=59726379,https://s.abcnews.com/images/International/stampede-1-ap-er-181208_hpMain_16x9_992.jpg,2018-12-10T19:50:52Z,"A teenage boy was being held in connection with the stampede at a disco in Italy that killed six people, including five children, prosecutors for the regional and minors said Monday. Seven other people were also being investigated in the incident, which occur… [+3140 chars]"
abc-news,ABC News,Guy Davies,'Your daughter should have been safe': New Zealand PM apologizes for tourist's murder,The death of a British backpacker has shocked the nation.,https://abcnews.go.com/International/daughter-safe-zealand-pm-apologizes-tourists-murder/story?id=59724969,https://s.abcnews.com/images/International/nz-pm-ardern-ap-ps-181210_hpMain_16x9_992.jpg,2018-12-10T16:20:02Z,"The prime minister of New Zealand, Jacinda Ardern, issued a heartfelt apology Monday on behalf of her country for the death of a female British tourist who was killed while backpacking in the country. Ardern opened a weekly news conference by directly address… [+4124 chars]"
abc-news,ABC News,Karma Allen,Civil rights activist once celebrated by Obama dies at 97,Rosanell Eaton died over the weekend at her home in North Carolina.,https://abcnews.go.com/US/rosanell-eaton-civil-rights-activist-celebrated-barack-obama/story?id=59720495,https://s.abcnews.com/images/US/rosanell_eaton_main_181209_hpMain_16x9_992.jpg,2018-12-10T13:18:29Z,"Rosanell Eaton, a voting rights advocate and one of the first African Americans to vote in her home state of North Carolina, died in hospice care at home over the weekend, her family said. She was 97. Eaton, once celebrated by former President Barack Obama as… [+3479 chars]"
abc-news,ABC News,"David Rind, Kelly Terez and Justin Doom","'Start Here': Cohen, Manafort, Kelly, Ebola. What you need to know to start your day.","It's Monday, Dec. 10, 2018. Here's what you need to start your day.",https://abcnews.go.com/US/start-here-court-filings-john-kellys-leaving-ebola-congo/story?id=59679969,https://s.abcnews.com/images/Politics/michael-cohen4-gty-ml-181129_hpMain_2_16x9_992.jpg,2018-12-10T10:02:34Z,"It's Monday, Dec. 10, 2018. Thanks for choosing to start here. Interested in Start Here Morning Briefing ? Add Start Here Morning Briefing as an interest to stay up to date on the latest Start Here Morning Briefing news, video, and analysis from ABC News. 1. … [+5267 chars]"
abc-news,ABC News,Karma Allen,Democrats 'have to win' in 2020: James Comey responds to recent Trump attacks,Trump posted several insulting tweets attacking Comey over the weekend.,https://abcnews.go.com/US/democrats-win-2020-james-comey-responds-recent-trump/story?id=59721282,https://s.abcnews.com/images/US/comey-gty-er-181209_hpMain_16x9_992.jpg,2018-12-10T10:40:21Z,"Former F.B.I. Director James Comey, in an interview in New York on Sunday, responded to recent criticisms from President Donald Trump, who called him dishonest and accused him of lying in a Congressional hearing last week. Comey also said Democrats ""have to w… [+3121 chars]"
abc-news,ABC News,Julia Jacobo,"'Nazi-themed' posters found on college campus, police say","A suspect believed to have posted images of Adolf Hitler and swastikas has been identified, college police said.",https://abcnews.go.com/US/nazi-themed-posters-found-suny-purchase-campus-police/story?id=59731176,https://s.abcnews.com/images/US/suny-ht-jpo-181210_hpMain_16x9_992.jpg,2018-12-10T21:00:34Z,"Posters featuring "" Nazi-themed "" images were found around the campus of the State University of New York at Purchase on Sunday, according to university police. The fliers were found in "" various spots around campus,"" Dennis Craig, officer-in-charge for the N… [+1976 chars]"
abc-news,ABC News,The Associated Press,Search begins for 4 missing at West Virginia coal mine,A West Virginia mine rescue team is searching for four people reported missing.,https://abcnews.go.com/US/wireStory/search-begins-missing-west-virginia-coal-mine-59717582,NA,2018-12-10T02:23:58Z,"A West Virginia mine rescue team is searching for four people reported missing at an underground coal mine. The state Office of Miner's Health, Safety and Training says in a news release it began assisting the Raleigh County Sheriff's Office on Sunday. The se… [+425 chars]"
abc-news,ABC News,Emily Shapiro and Will Gretsky,"5 children dead in house fire, arson not suspected","The blaze was in Youngstown, just miles from the Pennsylvania border.",https://abcnews.go.com/US/children-dead-ohio-house-fire-arson-suspected/story?id=59723560,https://s.abcnews.com/images/General/Breaking-News-banner-abc-ps-181024_hpMain_16x9_992.jpg,2018-12-10T13:12:59Z,"Five children have died following a house fire in Youngstown, Ohio, local fire officials said. Arson is not suspected in the Sunday night blaze, officials said. Youngstown is just miles from the Pennsylvania border. Additional details were not immediately ava… [+68 chars]"
abc-news,ABC News,Julia Jacobo,School district pulls assignment asking students whether Parkland shooter should die,Coral Glades High School is a mere 10-minute drive away from Marjory Stoneman Douglas High School.,https://abcnews.go.com/US/school-district-pulls-assignment-students-suspected-parkland-shooter/story?id=59718551,https://s.abcnews.com/images/US/abc_parkland_le_180427_hpMain_16x9_992.jpg,2018-12-10T03:07:11Z,Broward County Schools has pulled an assignment asking 9th graders whether they think suspected Parkland gunman Nicholas Cruz should die. Interested in Parkland school shooting? Add Parkland school shooting as an interest to stay up to date on the latest Park… [+2220 chars]
abc-news,ABC News,"Pete Madden, Katherine Faulders and Matthew Mosk","Maria Butina, accused Russian agent, appears poised to plead guilty","Maria Butina, a Russian gun rights activist, appears poised to to plead guilty in a case that has focused on her alleged attempt to develop an influence operation.",https://abcnews.go.com/Politics/maria-butina-accused-russian-agent-appears-poised-plead/story?id=59728594,https://s.abcnews.com/images/Blotter/maria-butina-ap-jpo-180717_hpMain_16x9_992.jpg,2018-12-10T16:48:44Z,"Maria Butina, a 30-year-old Russian gun rights activist, appears poised to to plead guilty in a case that has focused on her alleged attempt to develop a covert influence operation in the United States. In a joint filing to the court on Monday, Butinas attorn… [+4058 chars]"
abc-news,ABC News,Meghan Keneally,Would-be eco-terrorist corresponded with Charleston church shooter: Officials,"Comes after she also talked about an ""upscale mass murder"" at an Ohio bar.",https://abcnews.go.com/US/eco-terrorist-plotted-blow-pipeline-communicated-charleston-church/story?id=59731594,https://s.abcnews.com/images/US/elizabeth-lecron-ht-002-jpo-181210_hpMain_16x9_992.jpg,2018-12-10T21:48:14Z,"A would-be eco-terrorist tried to send Nazi material to Charleston church shooter Dylann Roof and was arrested after making what she thought were bomb materials in an effort to blow up a pipeline, according to the Department of Justice. Elizabeth Lecron, 23, … [+2700 chars]"
abc-news,ABC News,The Associated Press,Sheriff: Uncle cut 3-year-old Kentucky girl's throat - ABC News,"Sheriff: Uncle cut 3-year-old Kentucky girl's throat ABC News Emanuel Fluter, who had been living with the girl's family, has been charged. View full coverage on Google News",https://abcnews.go.com/US/wireStory/sheriff-uncle-cut-year-kentucky-girls-throat-59722159,NA,2018-12-10T11:02:00Z,"A 3-year-old girl whose uncle authorities say cut her throat has died in a Kentucky hospital. Citing a Fayette County Coroner's Office release, news outlets report Josephine Bulubenchi died Sunday evening, more than a day after she was attacked. Clinton Count… [+536 chars]"
abc-news,ABC News,Simone Miranda,Download Our ‘Candlelight Processional’-Inspired Digital Wallpaper Now,"Part of our family Christmas tradition is to attend the ""Candlelight Processional"" at Epcot. The beautiful carols and lovely reading sets the right tone for the season.",https://disneyparks.disney.go.com/blog/2018/12/download-our-candlelight-processional-inspired-digital-wallpaper-now/,https://cdn1.parksmedia.wdprapps.disney.com/media/blog/wp-content/uploads/2018/12/hrioygy57o8798607.jpg,2018-12-10T18:31:43Z,"By submitting this form, you are granting Disney Parks Blog permission to email you. You can revoke permission to mail your email address at any time using the unsubscribe link, found at the bottom of every email. We take your privacy seriously. For more info… [+493 chars]"
abc-news,ABC News,Jennifer Fickley-Baker,"Disney Doodle: Mulan & Mushu Enjoy ‘Jingle Bell, Jingle BAM!’","In our Disney Doodle series, our team of Disney artists take turns imagining what different Disney characters would do or see first if they had the chance to visit a Disney Park.",https://disneyparks.disney.go.com/blog/2018/12/disney-doodle-mulan-mushu-enjoy-jingle-bell-jingle-bam/,https://cdn1.parksmedia.wdprapps.disney.com/media/blog/wp-content/uploads/2018/12/jhcxghjfd435jkhdf.jpg,2018-12-10T14:32:38Z,"In our Disney Doodle series, our team of Disney artists take turns imagining what different Disney characters would do or see first if they had the chance to visit a Disney Park. In todays Doodle, artist Ashley Taylor envisions what Mulan and her sidekicks, M… [+352 chars]"
abc-news,ABC News,Jeremy Schoolfield,Reserve your Epcot International Festival of the Arts Workshop Experience Today,"Now, more than ever is the time to start planning your trip to the Epcot International Festival of the Arts that will run Jan. 18– Feb. 25, 2019. The 39-day event offers a palette of immersive experiences that we can guarantee you won’t want to miss!",https://disneyparks.disney.go.com/blog/2018/12/reserve-your-epcot-international-festival-of-the-arts-workshop-experience-today/,https://cdn1.parksmedia.wdprapps.disney.com/media/blog/wp-content/uploads/2018/12/ryiuhgruy987031.jpg,2018-12-10T16:45:28Z,"Now, more than ever is the time to start planning your trip to the Epcot International Festival of the Arts that will run Jan. 18 Feb. 25, 2019. The 39-day event offers a palette of immersive experiences that we can guarantee you wont want to miss! Immersing … [+3823 chars]"
abc-news,ABC News,Michael Ramirez,VIDEO: Trimming the Christmas Tree at Disneyland Park,"Everything truly sparkles during the Holidays at the Disneyland Resort. Standing 60-feet tall above Main Street, U.S.A. in Disneyland park, the Disneyland Christmas tree is a shimmering sight of splendor!",https://disneyparks.disney.go.com/blog/2018/12/video-trimming-the-christmas-tree-at-disneyland-park/,https://cdn1.parksmedia.wdprapps.disney.com/media/blog/wp-content/uploads/2018/12/sdlif2381.jpg,2018-12-10T18:11:11Z,"Everything truly sparkles during the Holidays at the Disneyland Resort. Standing 60-feet tall above Main Street, U.S.A. in Disneyland park, the Disneyland Christmas tree is a shimmering sight of splendor! This year, the Christmas tree in Town Square includes … [+258 chars]"
abc-news,ABC News,Alex Dunlap,Disney Parks Appetizing Occasions: December 2018,"Looking for that perfect dining experience to add to your Disney vacation? Well, I’ve got a few magical meals in store for you with this month’s Appetizing Occasions. Ring in the new year at PCH Grill at Disneyland Resort, learn a little more about tea with a…",https://disneyparks.disney.go.com/blog/2018/12/disney-parks-appetizing-occasions-december-2018/,https://cdn1.parksmedia.wdprapps.disney.com/media/blog/wp-content/uploads/2018/12/riuyty87049821.jpg,2018-12-10T21:05:59Z,"Looking for that perfect dining experience to add to your Disney vacation? Well, Ive got a few magical meals in store for you with this months Appetizing Occasions. Ring in the new year at PCH Grill at Disneyland Resort, learn a little more about tea with a s… [+6888 chars]"
abc-news,ABC News,Scot Drake,Global Avengers Initiative to Assemble Earth’s Mightiest Heroes at Disney Parks Around the World,"There was an idea. To bring together a group of remarkable people, to see if they could become something more. It was called the Avengers Initiative.",https://disneyparks.disney.go.com/blog/2018/12/global-avengers-initiative-to-assemble-earths-mightiest-heroes-at-disney-parks-around-the-world/,https://cdn1.parksmedia.wdprapps.disney.com/media/blog/wp-content/uploads/2018/12/eiuyriui76987031a.jpg,2018-12-10T14:00:16Z,"There was an idea. To bring together a group of remarkable people, to see if they could become something more. It was called the Avengers Initiative. That original idea has now evolved into a brand-new global Avengers Initiative. One that brings usthe next ge… [+2673 chars]"
abc-news,ABC News,Lisa Mendillo,Moms Panel Monday: Disney Cruise Line Fun for Adults Only,"Disney Cruise Line offers magical sailings for all ages, but perhaps you did not know of all the adult only spaces guests can enjoy on each Disney Cruise Line ship. Dining, entertainment and lounges with fantastic entertainment are only the start of what awai…",https://disneyparks.disney.go.com/blog/2018/12/moms-panel-monday-disney-cruise-line-fun-for-adults-only/,https://cdn1.parksmedia.wdprapps.disney.com/media/blog/wp-content/uploads/2018/12/dcl332934820349823fi.jpg,2018-12-10T21:05:56Z,"Disney Cruise Line offers magical sailings for all ages, but perhaps you did not know of all the adult only spaces guests can enjoy on each Disney Cruise Line ship. Dining, entertainment and lounges with fantastic entertainment are only the start of what awai… [+588 chars]"
abc-news,ABC News,The Associated Press,Big shareholder at Yelp wants a board reshuffle,"Get breaking national and world news, broadcast video coverage, and exclusive interviews. Find the top news online at ABC news.",https://abcnews.go.com/Technology/wireStory/big-shareholder-yelp-board-reshuffle-59723661,https://s.abcnews.com/images/Technology/WireAP_5bdaa2ddb8b546e38de2db9b3026c8fb_16x9_992.jpg,2018-12-10T13:05:04Z,"A large shareholder at Yelp says it's lost patience with the review site and wants to see the company board reshuffled. In a letter released publicly Monday, SQN Investors said that it wants Yelp Inc. to add some new directors to its board, including sharehol… [+531 chars]"
abc-news,ABC News,The Associated Press,Croak to croon: City frogs sing more alluring love songs,"Get breaking national and world news, broadcast video coverage, and exclusive interviews. Find the top news online at ABC news.",https://abcnews.go.com/Technology/wireStory/croak-croon-city-frogs-sing-alluring-love-songs-59728010,https://s.abcnews.com/images/Technology/WireAP_d2978969f64d404588dea25a0195219a_16x9_992.jpg,2018-12-10T16:10:26Z,"City frogs and rainforest frogs don't sing the same tune, researchers have found. A study released Monday examined why Panama's tiny tungara frogs adapt their mating calls in urban areas an unexpected example of how animals change communication strategies whe… [+3599 chars]"
abc-news,ABC News,The Associated Press,NASA's first look: Tiny asteroid is studded with boulders,"Get breaking national and world news, broadcast video coverage, and exclusive interviews. Find the top news online at ABC news.",https://abcnews.go.com/Technology/wireStory/nasas-tiny-asteroid-studded-boulders-59736403,NA,2018-12-10T22:10:16Z,NASA's first look at a tiny asteroid shows the space rock is more moist and studded with boulders than originally thought. Scientists on Monday released the first morsels of data collected since their spacecraft Osiris-Rex hooked up last week with the asteroi… [+485 chars]
abc-news,ABC News,The Associated Press,AP PHOTOS: Belgian experts seek e-waste gold in climate curb,"AP PHOTOS: As thousands of delegates debate climate change at U.N. talks, experts in northern Belgium are gathering up old electronic equipment to help manage one of the fastest-growing waste streams in Europe",https://abcnews.go.com/Technology/wireStory/ap-photos-belgian-experts-seek-waste-gold-climate-59726286,https://s.abcnews.com/images/Technology/WireAP_9b10ce699ade48e398c6b5f673c0ec91_16x9_992.jpg,2018-12-10T14:45:05Z,"Mark Adriaenssens and his colleagues are looking for gold and other precious materials all in a quest to save the planet. While thousands of delegates are debating how to best fight climate change at U.N. talks in Poland, experts are gathering up old electron… [+1779 chars]"
abc-news,ABC News,Charles Q. Choi | INSIDE SCIENCE,How computers may eventually beat humans at their own games,AIs have defeated humans at even more computationally difficult games.,https://abcnews.go.com/Technology/computer-program-taught-play-chess-shogi/story?id=59680544,https://s.abcnews.com/images/Technology/deepmind-alphazero-ht-jc-181207_hpMain_16x9_992.jpg,2018-12-10T14:41:05Z,"This is an Inside Science story. A new computer program taught itself superhuman mastery of three classic games -- chess, go and shogi -- in just a few hours, a new study reports. These findings could help lead to artificial intelligence programs that could l… [+2336 chars]"
abc-news,ABC News,The Associated Press,GoPro to move production out of China over tariff concerns,Action-camera maker GoPro says it will move production of U.S.-bound cameras out of China by the summer over tariff-related concerns,https://abcnews.go.com/Technology/wireStory/gopro-move-production-china-tariff-concerns-59729117,https://s.abcnews.com/images/Business/WireAP_6beadc88a5e042bf8fb9f782c197341b_16x9_992.jpg,2018-12-10T16:57:32Z,Action-camera maker GoPro says it will move production of U.S.-bound cameras out of China by the summer over tariff-related concerns. Companies have been voicing concerns over a looming trade war between China and the U.S. as both countries have been threaten… [+429 chars]
abc-news,ABC News,The Associated Press,"Verizon says 10,400 managers accept buyout offer","Get breaking national and world news, broadcast video coverage, and exclusive interviews. Find the top news online at ABC news.",https://abcnews.go.com/Technology/wireStory/verizon-10400-managers-accept-buyout-offer-59730085,NA,2018-12-10T17:42:49Z,"Verizon says 10,400 U.S. managers have accepted a voluntary buyout offered as the company seeks to trim costs to invest more into its push into the next-generation network known as 5G. That's about 7 percent of its global workforce. Verizon offered the buyout… [+443 chars]"
abc-news,ABC News,The Associated Press,Fast facts about the arrest of a Chinese tech executive,"Get breaking national and world news, broadcast video coverage, and exclusive interviews. Find the top news online at ABC news.",https://abcnews.go.com/Technology/wireStory/fast-facts-arrest-chinese-tech-executive-59730025,https://s.abcnews.com/images/Technology/WireAP_41e6ed1d571645ecb4bf2b1865c218b2_16x9_992.jpg,2018-12-10T17:37:37Z,"WHAT'S HAPPENING A top executive with Chinese electronics giant Huawei faces a bail hearing. The U.S. wants Canada to extradite Meng Wanzhou, the chief financial officer of Huawei Technologies. She was detained Dec. 1 while changing planes in Vancouver. U.S. … [+1940 chars]"
abc-news,ABC News,The Associated Press,Business owners need to teach staffers about password safety,"Get breaking national and world news, broadcast video coverage, and exclusive interviews. Find the top news online at ABC news.",https://abcnews.go.com/Technology/wireStory/business-owners-teach-staffers-password-safety-59729855,NA,2018-12-10T17:28:17Z,"It may seem obvious: Companies' computers, mobile devices and accounts need secure passwords. But many small business owners don't take the time to educate staffers about these very basic forms of cybersecurity. And staffers may not know that their passwords … [+2956 chars]"
abc-news,ABC News,The Associated Press,Chinese court bans some iPhones over Qualcomm dispute,U.S. chipmaker Qualcomm says it's won an order in a Chinese court banning some Apple phones in China over alleged patent infringements,https://abcnews.go.com/Technology/wireStory/chinese-court-bans-iphones-qualcomm-dispute-59729662,https://s.abcnews.com/images/Technology/WireAP_14a7b6121fe04fadb8ca1ccf619772fb_16x9_992.jpg,2018-12-10T17:21:16Z,U.S. chipmaker Qualcomm says it's won an order in a Chinese court banning some Apple phones in China as part of a long-running dispute over patents. Qualcomm said Monday that the Fuzhou Intermediate People's Court in China has granted preliminary injunctions … [+522 chars]
abc-news,ABC News,The Associated Press,Google accelerates Plus closure after another privacy lapse,"Get breaking national and world news, broadcast video coverage, and exclusive interviews. Find the top news online at ABC news.",https://abcnews.go.com/Technology/wireStory/google-accelerates-closure-privacy-lapse-59735296,NA,2018-12-10T20:57:05Z,"Google is still having trouble protecting the personal information on its Plus service, prodding the company to accelerate its plans to shut down a little-used social network created to compete against Facebook. A privacy flaw that inadvertently exposed the n… [+702 chars]"
cnn,CNN,NA,Don't believe these climate change lies,CNN's team of meteorologists debunk common climate change myths spread by some politicians and pundits.,https://www.cnn.com/videos/weather/2018/12/10/climate-change-myths-explainer-wx-ncc-orig-llr.cnn,https://cdn.cnn.com/cnnnext/dam/assets/181210102152-02-smoke-stack-super-tease.jpg,2018-12-10T17:18:06Z,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.
cnn,CNN,"Analysis by Harry Enten, CNN",Analysis: An insane amount of people turned out to vote in the midterm elections,President Donald Trump solved a problem that no other president before him could: Getting people to vote in a midterm election.,https://www.cnn.com/2018/12/10/politics/record-turnout-midterm-elections/index.html,https://cdn.cnn.com/cnnnext/dam/assets/181210131836-voters-georgia-turn-out-super-tease.jpg,2018-12-10T18:37:22Z,NA
cnn,CNN,NA,A closer look at Trump's White House turnover,"CNN's John Avlon breaks down key departures from President Donald Trump's White House now that senior staff turnover is at 62%, according to Brookings Institution.",https://www.cnn.com/videos/politics/2018/12/10/reality-check-trump-revolving-door-avlon-newday-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/181210080314-john-avlon-reality-check-12102018-super-tease.jpg,2018-12-10T13:23:04Z,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.
cnn,CNN,"Brandon Miller, CNN Meteorologist","Climate change is not only influencing extreme weather events, it's causing them","Extreme weather events that spanned the globe in 2017 have been directly linked to -- and in some cases were even caused by -- continued warming of the planet via human influence through greenhouse gas emissions, according to a new report.",https://www.cnn.com/2018/12/10/world/climate-change-extreme-events-wxc/index.html,https://cdn.cnn.com/cnnnext/dam/assets/170827175427-07-hurricane-harvey-0827-super-tease.jpg,2018-12-10T20:09:35Z,NA
cnn,CNN,NA,PM apologizes after tourist death,New Zealand Prime Minister Jacinda Ardern apologized to Grace Millane's family after the 22-year-old was killed while traveling in the country.,https://www.cnn.com/videos/world/2018/12/10/new-zealand-pm-apology-backpacker-death-orig-vstop-bdk.cnn,https://cdn.cnn.com/cnnnext/dam/assets/181210113532-grace-millane-press-conference-photo-super-tease.jpg,2018-12-10T17:05:48Z,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.
cnn,CNN,"Julia Horowitz, CNN Business",Jailed Huawei executive will learn her fate Monday as China demands her release,China's anger is growing over the arrest of a top Chinese tech executive wanted by the United States. What happens next will be decided Monday by a Canadian court.,https://www.cnn.com/2018/12/09/tech/meng-wanzhou-hearing-huawei-tensions/index.html,https://cdn.cnn.com/cnnnext/dam/assets/181209121111-02-huawei-cfo-court-sketch-1207-super-tease.jpg,2018-12-10T03:20:34Z,NA
cnn,CNN,NA,Lyft co-founder: Uber competition made me depressed,"Lyft co-founder and president John Zimmer tells CNN's Laurie Segall that he found himself in a dark place during certain moments of his company's heated competition with Uber, and talks about how he overcame those personal struggles.",https://www.cnn.com/videos/business/2018/12/10/lyft-john-zimmer-depression.cnn-business,https://cdn.cnn.com/cnnnext/dam/assets/181210100017-john-zimmer-lyft-3-super-tease.jpg,2018-12-10T23:16:29Z,NA
cnn,CNN,NA,Cool unmanned space missions,NA,https://www.cnn.com/2014/11/12/tech/gallery/nasa-space-missions/index.html,https://cdn.cnn.com/cnnnext/dam/assets/130912171352-01-voyager-story-top.jpg,2018-12-10T17:15:48Z,NA
cnn,CNN,Gregory Wallace,5 things the Trump administration has done that go against its climate change warning,"Since the Trump administration released its blockbuster report on the day after Thanksgiving outlining the dire environmental and economic impacts of climate change, it has made a series of policy and diplomatic decisions or statements that appear run counter…",https://www.cnn.com/2018/12/10/politics/climate-change-trump-report-epa-cop24/index.html,https://cdn.cnn.com/cnnnext/dam/assets/150314124340-power-plant-smoke-stack-super-169.jpg,2018-12-10T17:32:25Z,"Washington (CNN) Since the Trump administration released its blockbuster report on the day after Thanksgiving outlining the dire environmental and economic impacts of climate change, it has made a series of policy and diplomatic decisions or statements that a… [+4720 chars]"
cnn,CNN,NA,Watch Dr. Pun-Chong's acceptance speech,"Dr. Ricardo Pun-Chong was named the 2018 CNN Hero of the Year for his efforts to provide free housing, meals and support for sick children and their families while they undergo treatment.",https://www.cnn.com/videos/us/2018/12/10/cnn-heroes-hero-of-the-year-ricardo-pun-chong-sot-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/181209220005-35-cnn-heroes-2018-show-super-tease.jpg,2018-12-10T03:56:44Z,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.
cnn,CNN,NA,Trump's Obama tweet comes back to haunt him,"As a civilian in 2012, Donald Trump knocked President Barack Obama on Twitter for having three ""chief of staffs,"" CNN's Jake Tapper discusses with the panel.",https://www.cnn.com/videos/politics/2018/12/10/trump-tweet-obama-chief-staffs-panel-lead-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/170317161430-mobapp-trump-twitter-super-tease.jpg,2018-12-10T22:11:12Z,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.
cnn,CNN,"Emanuella Grinberg and Deanna Hackney, CNN","Nuns embezzle 'substantial' amount of funds from church school, monsignor says","Two nuns misappropriated ""substantial amounts"" of funds from a Catholic school in Southern California for their own use, the monsignor of St. James Catholic Church said in a letter to parishioners.",https://www.cnn.com/2018/12/09/us/nuns-accused-embezzle-school-funds/index.html,https://cdn.cnn.com/cnnnext/dam/assets/181209173950-nuns-embezzlement-super-tease.jpg,2018-12-10T02:34:11Z,"(CNN) Two nuns misappropriated ""substantial amounts"" of funds from a Catholic school in Southern California for their own use, the monsignor of St. James Catholic Church said in a letter to parishioners. An internal investigation found that over several years… [+2811 chars]"
cnn,CNN,NA,'Stranger Things' season 3 teaser released,"Netflix released a new teaser for season three of their hit show, ""Stranger Things.""",https://www.cnn.com/videos/entertainment/2018/12/10/stranger-things-3-trailer-orig-qc.cnn,https://cdn.cnn.com/cnnnext/dam/assets/181210141508-stranger-things-kids-super-tease.jpg,2018-12-10T20:13:41Z,NA
cnn,CNN,"Matt Egan, CNN Business",Dow slides on Brexit drama,Brexit chaos and sinking bank stocks are combining to deal the stock market another blow.,https://www.cnn.com/2018/12/10/investing/stock-market-today-dow-jones/index.html,https://cdn.cnn.com/cnnnext/dam/assets/181210105246-02-nyse-1210-super-tease.jpg,2018-12-10T16:14:35Z,NA
cnn,CNN,"Naomi Thomas, CNN","Holiday hospitalization carries higher risks, study says","Research has shown that going to the hospital in July or over the weekend can be riskier for patients because of factors such as medical errors, understaffing or staff fatigue. The holiday period can also be added to the list, according to a new study.",https://www.cnn.com/2018/12/10/health/christmas-hospitalization-risks-study/index.html,https://cdn.cnn.com/cnnnext/dam/assets/140805124504-emergency-room-er-hospital-super-tease.jpg,2018-12-10T23:30:19Z,"(CNN) Research has shown that going to the hospital in July or over the weekend can be riskier for patients because of factors such as medical errors, understaffing or staff fatigue. The holiday period can also be added to the list, according to a new study. … [+3803 chars]"
cnn,CNN,"Dr. Melina Jampolis, CNN",Maintaining your weight through the holidays,"The average person gains 1 to 2 pounds between Thanksgiving and New Year's Day, and those who are overweight often gain more, including children. Research shows that holiday weight gain is a major contributor to total yearly weight gain, so why not resolve to…",https://www.cnn.com/2018/12/10/health/holiday-weight-diet-exercise-jampolis/index.html,https://cdn.cnn.com/cnnnext/dam/assets/131215200733-running-santas-story-top.jpg,2018-12-10T23:31:50Z,"(CNN) The average person gains 1 to 2 pounds between Thanksgiving and New Year's Day, and those who are overweight often gain more, including children. Research shows that holiday weight gain is a major contributor to total yearly weight gain, so why not reso… [+5345 chars]"
cnn,CNN,NA,Adam Schiff: Trump could 'face the real prospect of jail time',NA,https://www.cnn.com/collections/intl-trump-misc/,NA,2018-12-10T07:33:13Z,NA
cnn,CNN,NA,US forces respond to Russia's military moves,The US military is deploying planes and warships in an effort to send signals to Russian President Vladimir Putin and his military that a red line could be drawn. CNN's Brian Todd has the details.,https://www.cnn.com/videos/politics/2018/12/10/pentagon-pushback-putin-russia-military-todd-dnt-tsr-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/181210181138-pentagon-pushback-putin-russia-military-todd-dnt-tsr-vpx-00004526-super-tease.jpg,2018-12-10T23:25:03Z,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.
cnn,CNN,"Andrea Lo, CNN",The new train lines that could transform how you travel,"Connecting major destinations and slashing journey times, these new rail lines could transform travel in the years to come -- whether you're looking for a quick detour on your itinerary or planning a multi-destination trip.",https://www.cnn.com/travel/article/new-train-lines/index.html,https://dynaimage.cdn.cnn.com/cnn/w_1200/http%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F181114124552-eurostar-amsterdam-1-super-tease.jpg,2018-12-10T02:28:51Z,"(CNN) It's been a good year for fans of rail travel, with speedy new train services opening around the world, linking major cities and slashing rail journey times. Whether travelers are looking for an alternative to flying, or just want a faster train ride, t… [+3968 chars]"
cnn,CNN,NA,It took humans only 200 years to reverse a 50-million-year-old climate trend,NA,https://www.cnn.com/collections/cop24-intl-121018/,NA,2018-12-10T21:07:47Z,NA
cnn,CNN,NA,"Roger, the ripped kangaroo, has died",A burly kangaroo whose buff physique shot him to internet fame has died at the age of 12.,https://www.cnn.com/videos/world/2018/12/10/australia-ripped-kangaroo-dead-sot-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/181210094354-roger-kangaroo-super-tease.jpg,2018-12-10T23:23:02Z,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.
cnn,CNN,"Kate Springer, CNN",Indian food: The best dishes in each region,"The term ""Indian food"" covers a lot of territory. Here are the best dishes in each region of India -- north to south and east to west. The commonality? It's all delicious.",https://www.cnn.com/travel/article/indian-food-dishes/index.html,https://dynaimage.cdn.cnn.com/cnn/w_1200/http%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F181024121221-india-ultimate-food-guide---goa-spices-super-tease.jpg,2018-12-10T02:16:49Z,"(CNN) When ordering ""Indian"" food in places such as the United States or the UK, garlic naan, biryani, butter chicken and dal are ubiquitous. However, when you travel to India, don't expect anything close to a standard menu. In this vast country, there are 29… [+26014 chars]"
